ticket_id,run_id,feature_set,track,feature_name,feature_family,result_status,n_rows_used,baseline_mean_probability,perturbed_mean_probability,mean_abs_delta_log_odds,mean_signed_delta_log_odds,median_abs_delta_log_odds,p90_abs_delta_log_odds,probability_clip_eps,perturbation_policy,permutation_strata,perturbation_seed,predictor_path,best_model,bounded_predictor_note,pit_ratio_source,rank_within_model_track
AE-FEAT-IMPORT-005R,pit_ratio_log_odds_rebuild_20260602_gbm,fund,dynamic_csi,earn_yld,point_in_time_ratios,computed,143173,0.0445495519883664,0.04127350991158189,0.13322605745542895,-0.016540878005460096,0.047375907044147514,0.40523918549135163,1e-06,deterministic_individual_feature_permutation_within_cv_block,initial_train_1993_2001;cv_fold2_2002_2006;cv_fold3_2007_2010;cv_fold4_holdout_2011_2015,20260602,03_Data_Output\10_FeatureImportance\predictor_workspace\rebuild_20260602_gbm\3_Modelling_Results\Necessary\temporary_csi\AutoGluon\ag_fund\ag_predictor,WeightedEnsemble_L2,bounded GBM-only predictor workspace; not full final model-suite importance,AE-FEAT-IMPORT-001R base ratio subset plus 06B/004R evidence for cash_div_cf; macro point-in-time controls excluded,1
AE-FEAT-IMPORT-005R,pit_ratio_log_odds_rebuild_20260602_gbm,fund,dynamic_csi,altman_z2,point_in_time_ratios,computed,143173,0.0445495519883664,0.04088396951805668,0.1312592553419016,0.012409673452803402,0.0922942885925746,0.31637466674790554,1e-06,deterministic_individual_feature_permutation_within_cv_block,initial_train_1993_2001;cv_fold2_2002_2006;cv_fold3_2007_2010;cv_fold4_holdout_2011_2015,20260602,03_Data_Output\10_FeatureImportance\predictor_workspace\rebuild_20260602_gbm\3_Modelling_Results\Necessary\temporary_csi\AutoGluon\ag_fund\ag_predictor,WeightedEnsemble_L2,bounded GBM-only predictor workspace; not full final model-suite importance,AE-FEAT-IMPORT-001R base ratio subset plus 06B/004R evidence for cash_div_cf; macro point-in-time controls excluded,2
AE-FEAT-IMPORT-005R,pit_ratio_log_odds_rebuild_20260602_gbm,fund,dynamic_csi,ocf_per_share,point_in_time_ratios,computed,143173,0.0445495519883664,0.04292846926953914,0.10059802432266893,-0.015448762216074049,0.04507860963580779,0.27841853629311797,1e-06,deterministic_individual_feature_permutation_within_cv_block,initial_train_1993_2001;cv_fold2_2002_2006;cv_fold3_2007_2010;cv_fold4_holdout_2011_2015,20260602,03_Data_Output\10_FeatureImportance\predictor_workspace\rebuild_20260602_gbm\3_Modelling_Results\Necessary\temporary_csi\AutoGluon\ag_fund\ag_predictor,WeightedEnsemble_L2,bounded GBM-only predictor workspace; not full final model-suite importance,AE-FEAT-IMPORT-001R base ratio subset plus 06B/004R evidence for cash_div_cf; macro point-in-time controls excluded,3
AE-FEAT-IMPORT-005R,pit_ratio_log_odds_rebuild_20260602_gbm,fund,dynamic_csi,roic,point_in_time_ratios,computed,143173,0.0445495519883664,0.04381516191313015,0.06657669316674764,-0.019458368714509927,0.04029477955091476,0.17480726312339173,1e-06,deterministic_individual_feature_permutation_within_cv_block,initial_train_1993_2001;cv_fold2_2002_2006;cv_fold3_2007_2010;cv_fold4_holdout_2011_2015,20260602,03_Data_Output\10_FeatureImportance\predictor_workspace\rebuild_20260602_gbm\3_Modelling_Results\Necessary\temporary_csi\AutoGluon\ag_fund\ag_predictor,WeightedEnsemble_L2,bounded GBM-only predictor workspace; not full final model-suite importance,AE-FEAT-IMPORT-001R base ratio subset plus 06B/004R evidence for cash_div_cf; macro point-in-time controls excluded,4
AE-FEAT-IMPORT-005R,pit_ratio_log_odds_rebuild_20260602_gbm,fund,dynamic_csi,roa,point_in_time_ratios,computed,143173,0.0445495519883664,0.04406485992041554,0.04768583603108117,-0.020151688248237782,0.012377033018120542,0.157457350418061,1e-06,deterministic_individual_feature_permutation_within_cv_block,initial_train_1993_2001;cv_fold2_2002_2006;cv_fold3_2007_2010;cv_fold4_holdout_2011_2015,20260602,03_Data_Output\10_FeatureImportance\predictor_workspace\rebuild_20260602_gbm\3_Modelling_Results\Necessary\temporary_csi\AutoGluon\ag_fund\ag_predictor,WeightedEnsemble_L2,bounded GBM-only predictor workspace; not full final model-suite importance,AE-FEAT-IMPORT-001R base ratio subset plus 06B/004R evidence for cash_div_cf; macro point-in-time controls excluded,5
AE-FEAT-IMPORT-005R,pit_ratio_log_odds_rebuild_20260602_gbm,fund,dynamic_csi,ocf_margin,point_in_time_ratios,computed,143173,0.0445495519883664,0.04369459289900335,0.046097660989205126,-0.009074592249062834,0.009042217570782718,0.133315216192422,1e-06,deterministic_individual_feature_permutation_within_cv_block,initial_train_1993_2001;cv_fold2_2002_2006;cv_fold3_2007_2010;cv_fold4_holdout_2011_2015,20260602,03_Data_Output\10_FeatureImportance\predictor_workspace\rebuild_20260602_gbm\3_Modelling_Results\Necessary\temporary_csi\AutoGluon\ag_fund\ag_predictor,WeightedEnsemble_L2,bounded GBM-only predictor workspace; not full final model-suite importance,AE-FEAT-IMPORT-001R base ratio subset plus 06B/004R evidence for cash_div_cf; macro point-in-time controls excluded,6
AE-FEAT-IMPORT-005R,pit_ratio_log_odds_rebuild_20260602_gbm,fund,dynamic_csi,interest_cov,point_in_time_ratios,computed,143173,0.0445495519883664,0.0444573577904443,0.04161005144863528,-0.013409998076601667,0.017912359207772788,0.10973226049757176,1e-06,deterministic_individual_feature_permutation_within_cv_block,initial_train_1993_2001;cv_fold2_2002_2006;cv_fold3_2007_2010;cv_fold4_holdout_2011_2015,20260602,03_Data_Output\10_FeatureImportance\predictor_workspace\rebuild_20260602_gbm\3_Modelling_Results\Necessary\temporary_csi\AutoGluon\ag_fund\ag_predictor,WeightedEnsemble_L2,bounded GBM-only predictor workspace; not full final model-suite importance,AE-FEAT-IMPORT-001R base ratio subset plus 06B/004R evidence for cash_div_cf; macro point-in-time controls excluded,7
AE-FEAT-IMPORT-005R,pit_ratio_log_odds_rebuild_20260602_gbm,fund,dynamic_csi,quick_ratio,point_in_time_ratios,computed,143173,0.0445495519883664,0.04433903459874561,0.02836474646974072,-0.002690721974827005,0.0,0.09611537228206316,1e-06,deterministic_individual_feature_permutation_within_cv_block,initial_train_1993_2001;cv_fold2_2002_2006;cv_fold3_2007_2010;cv_fold4_holdout_2011_2015,20260602,03_Data_Output\10_FeatureImportance\predictor_workspace\rebuild_20260602_gbm\3_Modelling_Results\Necessary\temporary_csi\AutoGluon\ag_fund\ag_predictor,WeightedEnsemble_L2,bounded GBM-only predictor workspace; not full final model-suite importance,AE-FEAT-IMPORT-001R base ratio subset plus 06B/004R evidence for cash_div_cf; macro point-in-time controls excluded,8
AE-FEAT-IMPORT-005R,pit_ratio_log_odds_rebuild_20260602_gbm,fund,dynamic_csi,log_mkvalt,point_in_time_ratios,computed,143173,0.0445495519883664,0.04392785939593362,0.02639458749548464,0.005337063589559679,0.0,0.0837321877648292,1e-06,deterministic_individual_feature_permutation_within_cv_block,initial_train_1993_2001;cv_fold2_2002_2006;cv_fold3_2007_2010;cv_fold4_holdout_2011_2015,20260602,03_Data_Output\10_FeatureImportance\predictor_workspace\rebuild_20260602_gbm\3_Modelling_Results\Necessary\temporary_csi\AutoGluon\ag_fund\ag_predictor,WeightedEnsemble_L2,bounded GBM-only predictor workspace; not full final model-suite importance,AE-FEAT-IMPORT-001R base ratio subset plus 06B/004R evidence for cash_div_cf; macro point-in-time controls excluded,9
AE-FEAT-IMPORT-005R,pit_ratio_log_odds_rebuild_20260602_gbm,fund,dynamic_csi,roe,point_in_time_ratios,computed,143173,0.0445495519883664,0.04392227860687577,0.023074530733463265,0.0009271019868893351,0.009190196946475826,0.06654479884678237,1e-06,deterministic_individual_feature_permutation_within_cv_block,initial_train_1993_2001;cv_fold2_2002_2006;cv_fold3_2007_2010;cv_fold4_holdout_2011_2015,20260602,03_Data_Output\10_FeatureImportance\predictor_workspace\rebuild_20260602_gbm\3_Modelling_Results\Necessary\temporary_csi\AutoGluon\ag_fund\ag_predictor,WeightedEnsemble_L2,bounded GBM-only predictor workspace; not full final model-suite importance,AE-FEAT-IMPORT-001R base ratio subset plus 06B/004R evidence for cash_div_cf; macro point-in-time controls excluded,10
AE-FEAT-IMPORT-005R,pit_ratio_log_odds_rebuild_20260602_gbm,fund,dynamic_csi,wcap_ratio,point_in_time_ratios,computed,143173,0.0445495519883664,0.04457465907838983,0.01873182028674758,-0.0030081085576281813,0.00013924613886828752,0.05551614191876784,1e-06,deterministic_individual_feature_permutation_within_cv_block,initial_train_1993_2001;cv_fold2_2002_2006;cv_fold3_2007_2010;cv_fold4_holdout_2011_2015,20260602,03_Data_Output\10_FeatureImportance\predictor_workspace\rebuild_20260602_gbm\3_Modelling_Results\Necessary\temporary_csi\AutoGluon\ag_fund\ag_predictor,WeightedEnsemble_L2,bounded GBM-only predictor workspace; not full final model-suite importance,AE-FEAT-IMPORT-001R base ratio subset plus 06B/004R evidence for cash_div_cf; macro point-in-time controls excluded,11
AE-FEAT-IMPORT-005R,pit_ratio_log_odds_rebuild_20260602_gbm,fund,dynamic_csi,altman_z4,point_in_time_ratios,computed,143173,0.0445495519883664,0.044184962958214155,0.017380829003523977,0.002650044706833024,0.0034420858617023598,0.042944307205118375,1e-06,deterministic_individual_feature_permutation_within_cv_block,initial_train_1993_2001;cv_fold2_2002_2006;cv_fold3_2007_2010;cv_fold4_holdout_2011_2015,20260602,03_Data_Output\10_FeatureImportance\predictor_workspace\rebuild_20260602_gbm\3_Modelling_Results\Necessary\temporary_csi\AutoGluon\ag_fund\ag_predictor,WeightedEnsemble_L2,bounded GBM-only predictor workspace; not full final model-suite importance,AE-FEAT-IMPORT-001R base ratio subset plus 06B/004R evidence for cash_div_cf; macro point-in-time controls excluded,12
AE-FEAT-IMPORT-005R,pit_ratio_log_odds_rebuild_20260602_gbm,fund,dynamic_csi,altman_z,point_in_time_ratios,computed,143173,0.0445495519883664,0.044333373920841794,0.01722205181145361,0.00014883287816458727,0.0,0.05173296425177425,1e-06,deterministic_individual_feature_permutation_within_cv_block,initial_train_1993_2001;cv_fold2_2002_2006;cv_fold3_2007_2010;cv_fold4_holdout_2011_2015,20260602,03_Data_Output\10_FeatureImportance\predictor_workspace\rebuild_20260602_gbm\3_Modelling_Results\Necessary\temporary_csi\AutoGluon\ag_fund\ag_predictor,WeightedEnsemble_L2,bounded GBM-only predictor workspace; not full final model-suite importance,AE-FEAT-IMPORT-001R base ratio subset plus 06B/004R evidence for cash_div_cf; macro point-in-time controls excluded,13
AE-FEAT-IMPORT-005R,pit_ratio_log_odds_rebuild_20260602_gbm,fund,dynamic_csi,ebitda_margin,point_in_time_ratios,computed,143173,0.0445495519883664,0.04430768518791044,0.016462981834612044,-0.0011742017897309733,0.0,0.052154025294149524,1e-06,deterministic_individual_feature_permutation_within_cv_block,initial_train_1993_2001;cv_fold2_2002_2006;cv_fold3_2007_2010;cv_fold4_holdout_2011_2015,20260602,03_Data_Output\10_FeatureImportance\predictor_workspace\rebuild_20260602_gbm\3_Modelling_Results\Necessary\temporary_csi\AutoGluon\ag_fund\ag_predictor,WeightedEnsemble_L2,bounded GBM-only predictor workspace; not full final model-suite importance,AE-FEAT-IMPORT-001R base ratio subset plus 06B/004R evidence for cash_div_cf; macro point-in-time controls excluded,14
AE-FEAT-IMPORT-005R,pit_ratio_log_odds_rebuild_20260602_gbm,fund,dynamic_csi,div_yield,point_in_time_ratios,computed,143173,0.0445495519883664,0.044327598631408435,0.016279428387502005,0.0008866239296535936,0.0,0.060918087048151125,1e-06,deterministic_individual_feature_permutation_within_cv_block,initial_train_1993_2001;cv_fold2_2002_2006;cv_fold3_2007_2010;cv_fold4_holdout_2011_2015,20260602,03_Data_Output\10_FeatureImportance\predictor_workspace\rebuild_20260602_gbm\3_Modelling_Results\Necessary\temporary_csi\AutoGluon\ag_fund\ag_predictor,WeightedEnsemble_L2,bounded GBM-only predictor workspace; not full final model-suite importance,AE-FEAT-IMPORT-001R base ratio subset plus 06B/004R evidence for cash_div_cf; macro point-in-time controls excluded,15
AE-FEAT-IMPORT-005R,pit_ratio_log_odds_rebuild_20260602_gbm,fund,dynamic_csi,ni_per_emp,point_in_time_ratios,computed,143173,0.0445495519883664,0.04459986199943634,0.014681869668154513,-0.009701048951074298,0.0,0.06542379550574112,1e-06,deterministic_individual_feature_permutation_within_cv_block,initial_train_1993_2001;cv_fold2_2002_2006;cv_fold3_2007_2010;cv_fold4_holdout_2011_2015,20260602,03_Data_Output\10_FeatureImportance\predictor_workspace\rebuild_20260602_gbm\3_Modelling_Results\Necessary\temporary_csi\AutoGluon\ag_fund\ag_predictor,WeightedEnsemble_L2,bounded GBM-only predictor workspace; not full final model-suite importance,AE-FEAT-IMPORT-001R base ratio subset plus 06B/004R evidence for cash_div_cf; macro point-in-time controls excluded,16
AE-FEAT-IMPORT-005R,pit_ratio_log_odds_rebuild_20260602_gbm,fund,dynamic_csi,rd_intensity,point_in_time_ratios,computed,143173,0.0445495519883664,0.044890619424882316,0.014628975437603501,-0.0034994125997414205,0.0,0.046003713249487,1e-06,deterministic_individual_feature_permutation_within_cv_block,initial_train_1993_2001;cv_fold2_2002_2006;cv_fold3_2007_2010;cv_fold4_holdout_2011_2015,20260602,03_Data_Output\10_FeatureImportance\predictor_workspace\rebuild_20260602_gbm\3_Modelling_Results\Necessary\temporary_csi\AutoGluon\ag_fund\ag_predictor,WeightedEnsemble_L2,bounded GBM-only predictor workspace; not full final model-suite importance,AE-FEAT-IMPORT-001R base ratio subset plus 06B/004R evidence for cash_div_cf; macro point-in-time controls excluded,17
AE-FEAT-IMPORT-005R,pit_ratio_log_odds_rebuild_20260602_gbm,fund,dynamic_csi,ebit_roa,point_in_time_ratios,computed,143173,0.0445495519883664,0.04442093767085257,0.014478544416849655,-0.00627000934228082,0.0,0.0581305384626113,1e-06,deterministic_individual_feature_permutation_within_cv_block,initial_train_1993_2001;cv_fold2_2002_2006;cv_fold3_2007_2010;cv_fold4_holdout_2011_2015,20260602,03_Data_Output\10_FeatureImportance\predictor_workspace\rebuild_20260602_gbm\3_Modelling_Results\Necessary\temporary_csi\AutoGluon\ag_fund\ag_predictor,WeightedEnsemble_L2,bounded GBM-only predictor workspace; not full final model-suite importance,AE-FEAT-IMPORT-001R base ratio subset plus 06B/004R evidence for cash_div_cf; macro point-in-time controls excluded,18
AE-FEAT-IMPORT-005R,pit_ratio_log_odds_rebuild_20260602_gbm,fund,dynamic_csi,reinvest_rate,point_in_time_ratios,computed,143173,0.0445495519883664,0.04405329345194412,0.01120459642959175,0.003188830984706156,0.0,0.04094697009774892,1e-06,deterministic_individual_feature_permutation_within_cv_block,initial_train_1993_2001;cv_fold2_2002_2006;cv_fold3_2007_2010;cv_fold4_holdout_2011_2015,20260602,03_Data_Output\10_FeatureImportance\predictor_workspace\rebuild_20260602_gbm\3_Modelling_Results\Necessary\temporary_csi\AutoGluon\ag_fund\ag_predictor,WeightedEnsemble_L2,bounded GBM-only predictor workspace; not full final model-suite importance,AE-FEAT-IMPORT-001R base ratio subset plus 06B/004R evidence for cash_div_cf; macro point-in-time controls excluded,19
AE-FEAT-IMPORT-005R,pit_ratio_log_odds_rebuild_20260602_gbm,fund,dynamic_csi,cash_div_cf,point_in_time_ratios,computed,143173,0.0445495519883664,0.044443878474222195,0.00952797063962847,0.0007124737146964019,0.0,0.03320124914247399,1e-06,deterministic_individual_feature_permutation_within_cv_block,initial_train_1993_2001;cv_fold2_2002_2006;cv_fold3_2007_2010;cv_fold4_holdout_2011_2015,20260602,03_Data_Output\10_FeatureImportance\predictor_workspace\rebuild_20260602_gbm\3_Modelling_Results\Necessary\temporary_csi\AutoGluon\ag_fund\ag_predictor,WeightedEnsemble_L2,bounded GBM-only predictor workspace; not full final model-suite importance,AE-FEAT-IMPORT-001R base ratio subset plus 06B/004R evidence for cash_div_cf; macro point-in-time controls excluded,20
AE-FEAT-IMPORT-005R,pit_ratio_log_odds_rebuild_20260602_gbm,fund,dynamic_csi,leverage,point_in_time_ratios,computed,143173,0.0445495519883664,0.0444521089532795,0.00925242121494661,-0.0004565136637964925,0.0,0.029791764280451185,1e-06,deterministic_individual_feature_permutation_within_cv_block,initial_train_1993_2001;cv_fold2_2002_2006;cv_fold3_2007_2010;cv_fold4_holdout_2011_2015,20260602,03_Data_Output\10_FeatureImportance\predictor_workspace\rebuild_20260602_gbm\3_Modelling_Results\Necessary\temporary_csi\AutoGluon\ag_fund\ag_predictor,WeightedEnsemble_L2,bounded GBM-only predictor workspace; not full final model-suite importance,AE-FEAT-IMPORT-001R base ratio subset plus 06B/004R evidence for cash_div_cf; macro point-in-time controls excluded,21
AE-FEAT-IMPORT-005R,pit_ratio_log_odds_rebuild_20260602_gbm,fund,dynamic_csi,capex_intensity,point_in_time_ratios,computed,143173,0.0445495519883664,0.04452385372782486,0.008660657041551561,-0.0003374471734538364,0.0,0.019073295426257977,1e-06,deterministic_individual_feature_permutation_within_cv_block,initial_train_1993_2001;cv_fold2_2002_2006;cv_fold3_2007_2010;cv_fold4_holdout_2011_2015,20260602,03_Data_Output\10_FeatureImportance\predictor_workspace\rebuild_20260602_gbm\3_Modelling_Results\Necessary\temporary_csi\AutoGluon\ag_fund\ag_predictor,WeightedEnsemble_L2,bounded GBM-only predictor workspace; not full final model-suite importance,AE-FEAT-IMPORT-001R base ratio subset plus 06B/004R evidence for cash_div_cf; macro point-in-time controls excluded,22
AE-FEAT-IMPORT-005R,pit_ratio_log_odds_rebuild_20260602_gbm,fund,dynamic_csi,mkt_to_book,point_in_time_ratios,computed,143173,0.0445495519883664,0.04450540339173218,0.008252682989984298,1.2824986642540313e-05,0.0,0.031648562412948424,1e-06,deterministic_individual_feature_permutation_within_cv_block,initial_train_1993_2001;cv_fold2_2002_2006;cv_fold3_2007_2010;cv_fold4_holdout_2011_2015,20260602,03_Data_Output\10_FeatureImportance\predictor_workspace\rebuild_20260602_gbm\3_Modelling_Results\Necessary\temporary_csi\AutoGluon\ag_fund\ag_predictor,WeightedEnsemble_L2,bounded GBM-only predictor workspace; not full final model-suite importance,AE-FEAT-IMPORT-001R base ratio subset plus 06B/004R evidence for cash_div_cf; macro point-in-time controls excluded,23
AE-FEAT-IMPORT-005R,pit_ratio_log_odds_rebuild_20260602_gbm,fund,dynamic_csi,bp_ratio,point_in_time_ratios,computed,143173,0.0445495519883664,0.04439513983423746,0.008045938773579921,-1.2968221157326446e-05,0.0,0.022816006290431456,1e-06,deterministic_individual_feature_permutation_within_cv_block,initial_train_1993_2001;cv_fold2_2002_2006;cv_fold3_2007_2010;cv_fold4_holdout_2011_2015,20260602,03_Data_Output\10_FeatureImportance\predictor_workspace\rebuild_20260602_gbm\3_Modelling_Results\Necessary\temporary_csi\AutoGluon\ag_fund\ag_predictor,WeightedEnsemble_L2,bounded GBM-only predictor workspace; not full final model-suite importance,AE-FEAT-IMPORT-001R base ratio subset plus 06B/004R evidence for cash_div_cf; macro point-in-time controls excluded,24
AE-FEAT-IMPORT-005R,pit_ratio_log_odds_rebuild_20260602_gbm,fund,dynamic_csi,net_debt_ebitda,point_in_time_ratios,computed,143173,0.0445495519883664,0.044572954812073635,0.007231221776566457,-0.001927966860599435,0.0,0.015711613748183695,1e-06,deterministic_individual_feature_permutation_within_cv_block,initial_train_1993_2001;cv_fold2_2002_2006;cv_fold3_2007_2010;cv_fold4_holdout_2011_2015,20260602,03_Data_Output\10_FeatureImportance\predictor_workspace\rebuild_20260602_gbm\3_Modelling_Results\Necessary\temporary_csi\AutoGluon\ag_fund\ag_predictor,WeightedEnsemble_L2,bounded GBM-only predictor workspace; not full final model-suite importance,AE-FEAT-IMPORT-001R base ratio subset plus 06B/004R evidence for cash_div_cf; macro point-in-time controls excluded,25
AE-FEAT-IMPORT-005R,pit_ratio_log_odds_rebuild_20260602_gbm,fund,dynamic_csi,cash_pct_act,point_in_time_ratios,computed,143173,0.0445495519883664,0.04460303097223358,0.006890372394365712,-0.001259290390307654,0.0,0.02081886226865921,1e-06,deterministic_individual_feature_permutation_within_cv_block,initial_train_1993_2001;cv_fold2_2002_2006;cv_fold3_2007_2010;cv_fold4_holdout_2011_2015,20260602,03_Data_Output\10_FeatureImportance\predictor_workspace\rebuild_20260602_gbm\3_Modelling_Results\Necessary\temporary_csi\AutoGluon\ag_fund\ag_predictor,WeightedEnsemble_L2,bounded GBM-only predictor workspace; not full final model-suite importance,AE-FEAT-IMPORT-001R base ratio subset plus 06B/004R evidence for cash_div_cf; macro point-in-time controls excluded,26
AE-FEAT-IMPORT-005R,pit_ratio_log_odds_rebuild_20260602_gbm,fund,dynamic_csi,invest_st_ratio,point_in_time_ratios,computed,143173,0.0445495519883664,0.0447911044867095,0.0067443281093976055,-0.002280648019317363,0.0,0.011777159861346058,1e-06,deterministic_individual_feature_permutation_within_cv_block,initial_train_1993_2001;cv_fold2_2002_2006;cv_fold3_2007_2010;cv_fold4_holdout_2011_2015,20260602,03_Data_Output\10_FeatureImportance\predictor_workspace\rebuild_20260602_gbm\3_Modelling_Results\Necessary\temporary_csi\AutoGluon\ag_fund\ag_predictor,WeightedEnsemble_L2,bounded GBM-only predictor workspace; not full final model-suite importance,AE-FEAT-IMPORT-001R base ratio subset plus 06B/004R evidence for cash_div_cf; macro point-in-time controls excluded,27
AE-FEAT-IMPORT-005R,pit_ratio_log_odds_rebuild_20260602_gbm,fund,dynamic_csi,accruals_ratio,point_in_time_ratios,computed,143173,0.0445495519883664,0.04459665582893649,0.0065656886560338445,-0.001091075490968137,0.0,0.017917116514438548,1e-06,deterministic_individual_feature_permutation_within_cv_block,initial_train_1993_2001;cv_fold2_2002_2006;cv_fold3_2007_2010;cv_fold4_holdout_2011_2015,20260602,03_Data_Output\10_FeatureImportance\predictor_workspace\rebuild_20260602_gbm\3_Modelling_Results\Necessary\temporary_csi\AutoGluon\ag_fund\ag_predictor,WeightedEnsemble_L2,bounded GBM-only predictor workspace; not full final model-suite importance,AE-FEAT-IMPORT-001R base ratio subset plus 06B/004R evidence for cash_div_cf; macro point-in-time controls excluded,28
AE-FEAT-IMPORT-005R,pit_ratio_log_odds_rebuild_20260602_gbm,fund,dynamic_csi,current_ratio,point_in_time_ratios,computed,143173,0.0445495519883664,0.044542128219307746,0.006211841924164014,-0.0011930661021612786,0.0,0.015374789805782418,1e-06,deterministic_individual_feature_permutation_within_cv_block,initial_train_1993_2001;cv_fold2_2002_2006;cv_fold3_2007_2010;cv_fold4_holdout_2011_2015,20260602,03_Data_Output\10_FeatureImportance\predictor_workspace\rebuild_20260602_gbm\3_Modelling_Results\Necessary\temporary_csi\AutoGluon\ag_fund\ag_predictor,WeightedEnsemble_L2,bounded GBM-only predictor workspace; not full final model-suite importance,AE-FEAT-IMPORT-001R base ratio subset plus 06B/004R evidence for cash_div_cf; macro point-in-time controls excluded,29
AE-FEAT-IMPORT-005R,pit_ratio_log_odds_rebuild_20260602_gbm,fund,dynamic_csi,log_at,point_in_time_ratios,computed,143173,0.0445495519883664,0.044468304244905284,0.00615875985453617,0.0005897071534394262,0.0,0.021042351225556824,1e-06,deterministic_individual_feature_permutation_within_cv_block,initial_train_1993_2001;cv_fold2_2002_2006;cv_fold3_2007_2010;cv_fold4_holdout_2011_2015,20260602,03_Data_Output\10_FeatureImportance\predictor_workspace\rebuild_20260602_gbm\3_Modelling_Results\Necessary\temporary_csi\AutoGluon\ag_fund\ag_predictor,WeightedEnsemble_L2,bounded GBM-only predictor workspace; not full final model-suite importance,AE-FEAT-IMPORT-001R base ratio subset plus 06B/004R evidence for cash_div_cf; macro point-in-time controls excluded,30
AE-FEAT-IMPORT-005R,pit_ratio_log_odds_rebuild_20260602_gbm,fund,dynamic_csi,gross_margin,point_in_time_ratios,computed,143173,0.0445495519883664,0.044516167424249825,0.005449548531478719,9.087782191580694e-05,0.0,0.01570423426540126,1e-06,deterministic_individual_feature_permutation_within_cv_block,initial_train_1993_2001;cv_fold2_2002_2006;cv_fold3_2007_2010;cv_fold4_holdout_2011_2015,20260602,03_Data_Output\10_FeatureImportance\predictor_workspace\rebuild_20260602_gbm\3_Modelling_Results\Necessary\temporary_csi\AutoGluon\ag_fund\ag_predictor,WeightedEnsemble_L2,bounded GBM-only predictor workspace; not full final model-suite importance,AE-FEAT-IMPORT-001R base ratio subset plus 06B/004R evidence for cash_div_cf; macro point-in-time controls excluded,31
AE-FEAT-IMPORT-005R,pit_ratio_log_odds_rebuild_20260602_gbm,fund,dynamic_csi,log_emp,point_in_time_ratios,computed,143173,0.0445495519883664,0.04458796650387704,0.005327970537934361,0.00040148876595529325,0.0,0.014522386873695605,1e-06,deterministic_individual_feature_permutation_within_cv_block,initial_train_1993_2001;cv_fold2_2002_2006;cv_fold3_2007_2010;cv_fold4_holdout_2011_2015,20260602,03_Data_Output\10_FeatureImportance\predictor_workspace\rebuild_20260602_gbm\3_Modelling_Results\Necessary\temporary_csi\AutoGluon\ag_fund\ag_predictor,WeightedEnsemble_L2,bounded GBM-only predictor workspace; not full final model-suite importance,AE-FEAT-IMPORT-001R base ratio subset plus 06B/004R evidence for cash_div_cf; macro point-in-time controls excluded,32
AE-FEAT-IMPORT-005R,pit_ratio_log_odds_rebuild_20260602_gbm,fund,dynamic_csi,assets_per_emp,point_in_time_ratios,computed,143173,0.0445495519883664,0.044503074759159066,0.0050004361283954675,0.0006232469013015776,0.0,0.01406541836762947,1e-06,deterministic_individual_feature_permutation_within_cv_block,initial_train_1993_2001;cv_fold2_2002_2006;cv_fold3_2007_2010;cv_fold4_holdout_2011_2015,20260602,03_Data_Output\10_FeatureImportance\predictor_workspace\rebuild_20260602_gbm\3_Modelling_Results\Necessary\temporary_csi\AutoGluon\ag_fund\ag_predictor,WeightedEnsemble_L2,bounded GBM-only predictor workspace; not full final model-suite importance,AE-FEAT-IMPORT-001R base ratio subset plus 06B/004R evidence for cash_div_cf; macro point-in-time controls excluded,33
AE-FEAT-IMPORT-005R,pit_ratio_log_odds_rebuild_20260602_gbm,fund,dynamic_csi,asset_turnover,point_in_time_ratios,computed,143173,0.0445495519883664,0.0445387765992529,0.004775040079107893,-0.0010695511882995957,0.0,0.017541888875105195,1e-06,deterministic_individual_feature_permutation_within_cv_block,initial_train_1993_2001;cv_fold2_2002_2006;cv_fold3_2007_2010;cv_fold4_holdout_2011_2015,20260602,03_Data_Output\10_FeatureImportance\predictor_workspace\rebuild_20260602_gbm\3_Modelling_Results\Necessary\temporary_csi\AutoGluon\ag_fund\ag_predictor,WeightedEnsemble_L2,bounded GBM-only predictor workspace; not full final model-suite importance,AE-FEAT-IMPORT-001R base ratio subset plus 06B/004R evidence for cash_div_cf; macro point-in-time controls excluded,34
AE-FEAT-IMPORT-005R,pit_ratio_log_odds_rebuild_20260602_gbm,fund,dynamic_csi,std_debt_pct,point_in_time_ratios,computed,143173,0.0445495519883664,0.04453463943861174,0.0046576050039970965,-0.0002293124441900975,0.0,0.014153600393452948,1e-06,deterministic_individual_feature_permutation_within_cv_block,initial_train_1993_2001;cv_fold2_2002_2006;cv_fold3_2007_2010;cv_fold4_holdout_2011_2015,20260602,03_Data_Output\10_FeatureImportance\predictor_workspace\rebuild_20260602_gbm\3_Modelling_Results\Necessary\temporary_csi\AutoGluon\ag_fund\ag_predictor,WeightedEnsemble_L2,bounded GBM-only predictor workspace; not full final model-suite importance,AE-FEAT-IMPORT-001R base ratio subset plus 06B/004R evidence for cash_div_cf; macro point-in-time controls excluded,35
