track,feature_set,threshold_method,cohort,fold_id,permno,year,y,p_csi,threshold,threshold_boundary_tolerance
dynamic_csi,raw_plus_latent,fpr3,TP,2,76807,2004,1,0.27245983481407166,0.211419641971588,1e-12
dynamic_csi,raw_plus_latent,fpr3,FP,2,76842,2003,0,0.21503011882305145,0.211419641971588,1e-12
dynamic_csi,raw_plus_latent,fpr3,FP,2,76846,2005,0,0.22783207893371582,0.211419641971588,1e-12
dynamic_csi,raw_plus_latent,fpr3,TP,2,76858,2004,1,0.22823935747146606,0.211419641971588,1e-12
dynamic_csi,raw_plus_latent,fpr3,FP,2,76858,2005,0,0.22431355714797974,0.211419641971588,1e-12
dynamic_csi,raw_plus_latent,fpr3,TP,2,76858,2006,1,0.256168931722641,0.211419641971588,1e-12
dynamic_csi,raw_plus_latent,fpr3,TP,2,76880,2004,1,0.23670229315757751,0.211419641971588,1e-12
dynamic_csi,raw_plus_latent,fpr3,FP,2,76910,2002,0,0.2259502410888672,0.211419641971588,1e-12
dynamic_csi,raw_plus_latent,fpr3,TP,2,76931,2003,1,0.31599897146224976,0.211419641971588,1e-12
dynamic_csi,raw_plus_latent,fpr3,FP,2,76931,2004,0,0.2646239399909973,0.211419641971588,1e-12
dynamic_csi,raw_plus_latent,fpr3,FP,2,76931,2006,0,0.3113563060760498,0.211419641971588,1e-12
dynamic_csi,raw_plus_latent,fpr3,FP,2,76934,2003,0,0.21630850434303284,0.211419641971588,1e-12
dynamic_csi,raw_plus_latent,fpr3,FP,2,76934,2005,0,0.21577246487140656,0.211419641971588,1e-12
dynamic_csi,raw_plus_latent,fpr3,FP,2,76938,2003,0,0.2769387364387512,0.211419641971588,1e-12
dynamic_csi,raw_plus_latent,fpr3,FP,2,77042,2005,0,0.23436158895492554,0.211419641971588,1e-12
dynamic_csi,raw_plus_latent,fpr3,TP,2,77042,2006,1,0.22512999176979065,0.211419641971588,1e-12
dynamic_csi,raw_plus_latent,fpr3,TP,2,77086,2004,1,0.2334030121564865,0.211419641971588,1e-12
dynamic_csi,raw_plus_latent,fpr3,TP,2,77086,2005,1,0.2492663413286209,0.211419641971588,1e-12
dynamic_csi,raw_plus_latent,fpr3,FP,2,77086,2006,0,0.2838818430900574,0.211419641971588,1e-12
dynamic_csi,raw_plus_latent,fpr3,FP,2,77097,2005,0,0.3423219621181488,0.211419641971588,1e-12
dynamic_csi,raw_plus_latent,fpr3,TP,2,77097,2006,1,0.262259304523468,0.211419641971588,1e-12
dynamic_csi,raw_plus_latent,fpr3,FP,2,77103,2003,0,0.23150619864463806,0.211419641971588,1e-12
dynamic_csi,raw_plus_latent,fpr3,FP,2,77171,2005,0,0.25471046566963196,0.211419641971588,1e-12
dynamic_csi,raw_plus_latent,fpr3,FP,2,77171,2006,0,0.27259817719459534,0.211419641971588,1e-12
dynamic_csi,raw_plus_latent,fpr3,FP,2,77180,2004,0,0.2566211223602295,0.211419641971588,1e-12
dynamic_csi,raw_plus_latent,fpr3,TP,2,77180,2006,1,0.2603112757205963,0.211419641971588,1e-12
dynamic_csi,raw_plus_latent,fpr3,FP,2,77202,2006,0,0.2521539628505707,0.211419641971588,1e-12
dynamic_csi,raw_plus_latent,fpr3,TP,2,77230,2002,1,0.2244156152009964,0.211419641971588,1e-12
dynamic_csi,raw_plus_latent,fpr3,FP,2,77238,2002,0,0.2508121430873871,0.211419641971588,1e-12
dynamic_csi,raw_plus_latent,fpr3,FP,2,77261,2002,0,0.22623372077941895,0.211419641971588,1e-12
dynamic_csi,raw_plus_latent,fpr3,TP,2,77261,2003,1,0.2805182635784149,0.211419641971588,1e-12
dynamic_csi,raw_plus_latent,fpr3,TP,2,77263,2003,1,0.2523789703845978,0.211419641971588,1e-12
dynamic_csi,raw_plus_latent,fpr3,FP,2,77263,2004,0,0.3069353401660919,0.211419641971588,1e-12
dynamic_csi,raw_plus_latent,fpr3,FP,2,77263,2005,0,0.31831061840057373,0.211419641971588,1e-12
dynamic_csi,raw_plus_latent,fpr3,FP,2,77324,2003,0,0.22799748182296753,0.211419641971588,1e-12
dynamic_csi,raw_plus_latent,fpr3,TP,2,77324,2005,1,0.21459801495075226,0.211419641971588,1e-12
dynamic_csi,raw_plus_latent,fpr3,FP,2,77324,2006,0,0.2884478271007538,0.211419641971588,1e-12
dynamic_csi,raw_plus_latent,fpr3,TP,2,77327,2003,1,0.2725846469402313,0.211419641971588,1e-12
dynamic_csi,raw_plus_latent,fpr3,FP,2,77327,2004,0,0.2534259855747223,0.211419641971588,1e-12
dynamic_csi,raw_plus_latent,fpr3,TP,2,77393,2004,1,0.2298458069562912,0.211419641971588,1e-12
dynamic_csi,raw_plus_latent,fpr3,FP,2,77437,2002,0,0.2195461243391037,0.211419641971588,1e-12
dynamic_csi,raw_plus_latent,fpr3,FP,2,77437,2003,0,0.229289710521698,0.211419641971588,1e-12
dynamic_csi,raw_plus_latent,fpr3,FP,2,77481,2002,0,0.2291090190410614,0.211419641971588,1e-12
dynamic_csi,raw_plus_latent,fpr3,FP,2,77495,2003,0,0.22680068016052246,0.211419641971588,1e-12
dynamic_csi,raw_plus_latent,fpr3,FP,2,77495,2004,0,0.2786197066307068,0.211419641971588,1e-12
dynamic_csi,raw_plus_latent,fpr3,TP,2,77495,2005,1,0.2687763273715973,0.211419641971588,1e-12
dynamic_csi,raw_plus_latent,fpr3,TP,2,77495,2006,1,0.2689122259616852,0.211419641971588,1e-12
dynamic_csi,raw_plus_latent,fpr3,TP,2,77569,2004,1,0.22213466465473175,0.211419641971588,1e-12
dynamic_csi,raw_plus_latent,fpr3,FP,2,77569,2005,0,0.2316696047782898,0.211419641971588,1e-12
dynamic_csi,raw_plus_latent,fpr3,FP,2,77570,2004,0,0.26695576310157776,0.211419641971588,1e-12
