track,feature_set,threshold_method,cohort,fold_id,permno,year,y,p_csi,threshold,threshold_boundary_tolerance
permanent_csi,raw_plus_latent,fpr3,FP,2,31376,2002,0,0.1822633296251297,0.1808942258358,1e-12
permanent_csi,raw_plus_latent,fpr3,TP,2,32897,2003,1,0.1947416067123413,0.1808942258358,1e-12
permanent_csi,raw_plus_latent,fpr3,FP,2,33372,2003,0,0.22471433877944946,0.1808942258358,1e-12
permanent_csi,raw_plus_latent,fpr3,FP,2,33372,2004,0,0.23255310952663422,0.1808942258358,1e-12
permanent_csi,raw_plus_latent,fpr3,FP,2,33372,2005,0,0.25374892354011536,0.1808942258358,1e-12
permanent_csi,raw_plus_latent,fpr3,FP,2,33690,2003,0,0.18343093991279602,0.1808942258358,1e-12
permanent_csi,raw_plus_latent,fpr3,FP,2,33690,2004,0,0.20628279447555542,0.1808942258358,1e-12
permanent_csi,raw_plus_latent,fpr3,TP,2,33690,2006,1,0.18501584231853485,0.1808942258358,1e-12
permanent_csi,raw_plus_latent,fpr3,FP,2,34067,2002,0,0.19527290761470795,0.1808942258358,1e-12
permanent_csi,raw_plus_latent,fpr3,FP,2,34287,2002,0,0.2250984162092209,0.1808942258358,1e-12
permanent_csi,raw_plus_latent,fpr3,TP,2,34287,2004,1,0.24012522399425507,0.1808942258358,1e-12
permanent_csi,raw_plus_latent,fpr3,FP,2,34630,2004,0,0.2787831127643585,0.1808942258358,1e-12
permanent_csi,raw_plus_latent,fpr3,FP,2,34630,2006,0,0.24940484762191772,0.1808942258358,1e-12
permanent_csi,raw_plus_latent,fpr3,FP,2,34936,2002,0,0.1845206916332245,0.1808942258358,1e-12
permanent_csi,raw_plus_latent,fpr3,FP,2,37284,2002,0,0.20837637782096863,0.1808942258358,1e-12
permanent_csi,raw_plus_latent,fpr3,FP,2,38658,2002,0,0.1866791546344757,0.1808942258358,1e-12
permanent_csi,raw_plus_latent,fpr3,FP,2,39029,2003,0,0.20954565703868866,0.1808942258358,1e-12
permanent_csi,raw_plus_latent,fpr3,FP,2,40062,2004,0,0.23614057898521423,0.1808942258358,1e-12
permanent_csi,raw_plus_latent,fpr3,FP,2,40062,2005,0,0.24175934493541718,0.1808942258358,1e-12
permanent_csi,raw_plus_latent,fpr3,FP,2,40062,2006,0,0.19924968481063843,0.1808942258358,1e-12
permanent_csi,raw_plus_latent,fpr3,TP,2,40540,2004,1,0.2049717754125595,0.1808942258358,1e-12
permanent_csi,raw_plus_latent,fpr3,FP,2,41419,2002,0,0.2008170187473297,0.1808942258358,1e-12
permanent_csi,raw_plus_latent,fpr3,FP,2,41419,2003,0,0.19036155939102173,0.1808942258358,1e-12
permanent_csi,raw_plus_latent,fpr3,FP,2,41574,2002,0,0.20345833897590637,0.1808942258358,1e-12
permanent_csi,raw_plus_latent,fpr3,FP,2,41574,2004,0,0.19042962789535522,0.1808942258358,1e-12
permanent_csi,raw_plus_latent,fpr3,FP,2,43123,2003,0,0.19825729727745056,0.1808942258358,1e-12
permanent_csi,raw_plus_latent,fpr3,FP,2,43757,2006,0,0.18296609818935394,0.1808942258358,1e-12
permanent_csi,raw_plus_latent,fpr3,FP,2,44813,2002,0,0.23791727423667908,0.1808942258358,1e-12
permanent_csi,raw_plus_latent,fpr3,FP,2,44813,2003,0,0.25615715980529785,0.1808942258358,1e-12
permanent_csi,raw_plus_latent,fpr3,FP,2,44813,2004,0,0.19157442450523376,0.1808942258358,1e-12
permanent_csi,raw_plus_latent,fpr3,TP,2,45313,2003,1,0.22323045134544373,0.1808942258358,1e-12
permanent_csi,raw_plus_latent,fpr3,FP,2,45955,2002,0,0.28175467252731323,0.1808942258358,1e-12
permanent_csi,raw_plus_latent,fpr3,FP,2,45955,2003,0,0.26572713255882263,0.1808942258358,1e-12
permanent_csi,raw_plus_latent,fpr3,FP,2,45955,2004,0,0.199419766664505,0.1808942258358,1e-12
permanent_csi,raw_plus_latent,fpr3,FP,2,45955,2006,0,0.20330846309661865,0.1808942258358,1e-12
permanent_csi,raw_plus_latent,fpr3,FP,2,46181,2002,0,0.20086586475372314,0.1808942258358,1e-12
permanent_csi,raw_plus_latent,fpr3,FP,2,46181,2005,0,0.2164364606142044,0.1808942258358,1e-12
permanent_csi,raw_plus_latent,fpr3,FP,2,46181,2006,0,0.2109881043434143,0.1808942258358,1e-12
permanent_csi,raw_plus_latent,fpr3,TP,2,46295,2006,1,0.18642285466194153,0.1808942258358,1e-12
permanent_csi,raw_plus_latent,fpr3,FP,2,46340,2004,0,0.2714085876941681,0.1808942258358,1e-12
permanent_csi,raw_plus_latent,fpr3,FP,2,47423,2004,0,0.29881465435028076,0.1808942258358,1e-12
permanent_csi,raw_plus_latent,fpr3,FP,2,48291,2003,0,0.18325315415859222,0.1808942258358,1e-12
permanent_csi,raw_plus_latent,fpr3,TP,2,55060,2002,1,0.20555564761161804,0.1808942258358,1e-12
permanent_csi,raw_plus_latent,fpr3,FP,2,55060,2003,0,0.2155710607767105,0.1808942258358,1e-12
permanent_csi,raw_plus_latent,fpr3,FP,2,55589,2003,0,0.22484083473682404,0.1808942258358,1e-12
permanent_csi,raw_plus_latent,fpr3,TP,2,57104,2006,1,0.22891341149806976,0.1808942258358,1e-12
permanent_csi,raw_plus_latent,fpr3,FP,2,57913,2005,0,0.19579309225082397,0.1808942258358,1e-12
